datetime,open,high,low,close,volume
2024-10-15 14:00:00,219.81,220.42,219.65,220.1701,1607890.0
2024-10-15 14:30:00,220.19,220.54,219.63,220.1701,1747724.0
2024-10-15 15:00:00,220.165,220.59,219.64,219.7,1378048.0
2024-10-15 15:30:00,219.75,219.9,218.95,219.4,2338692.0
2024-10-15 16:00:00,219.43,219.67,218.76,219.57,5546877.0
2024-10-16 10:00:00,221.4,222.8199,218.93,219.87,11491371.0
2024-10-16 10:30:00,219.825,222.6,219.41,221.165,7205972.0
2024-10-16 11:00:00,221.175,221.3499,219.65,220.275,3962305.0
2024-10-16 11:30:00,220.3,220.97,219.76,219.8829,3148839.0
2024-10-16 12:00:00,219.882,220.42,219.01,220.06,3498093.0
2024-10-16 12:30:00,220.0799,220.99,219.96,220.8699,2189377.0
2024-10-16 13:00:00,220.87,221.3,220.22,220.73,2050368.0
2024-10-16 13:30:00,220.73,221.41,220.39,221.0,1842289.0
2024-10-16 14:00:00,221.001,221.24,220.58,221.1464,1275339.0
2024-10-16 14:30:00,221.12,221.97,220.85,221.715,2290085.0
2024-10-16 15:00:00,221.7,221.88,221.11,221.71,1774562.0
2024-10-16 15:30:00,221.7277,222.22,221.1327,221.47,2388566.0
2024-10-16 16:00:00,221.4639,221.78,221.13,221.33,4327787.0
2024-10-17 10:00:00,221.59,221.8,218.28,219.955,9656700.0
2024-10-17 10:30:00,219.955,220.66,217.9,219.44,6955710.0
2024-10-17 11:00:00,219.469,220.14,218.9,219.84,3566007.0
2024-10-17 11:30:00,219.8375,220.46,219.28,219.53,2911905.0
2024-10-17 12:00:00,219.54,220.0,219.4101,219.8399,2003464.0
2024-10-17 12:30:00,219.825,220.22,219.61,219.72,1916442.0
2024-10-17 13:00:00,219.734536,220.06,219.06,219.75,2126744.0
2024-10-17 13:30:00,219.79,221.1299,219.56,221.07,2566748.0
2024-10-17 14:00:00,221.0512,222.08,221.0512,221.5704,4342052.0
2024-10-17 14:30:00,221.5997,221.66,220.02,220.27,3053967.0
2024-10-17 15:00:00,220.25,220.67,219.88,220.57,1645081.0
2024-10-17 15:30:00,220.56,220.67,220.02,220.05,1445910.0
2024-10-17 16:00:00,220.07,221.06,219.66,220.89,4853527.0
2024-10-18 10:00:00,220.71,221.9496,219.23,220.79,10227568.0
2024-10-18 10:30:00,220.83,221.35,219.62,220.24,5435771.0
2024-10-18 11:00:00,220.2201,222.28,220.07,221.5301,7083979.0
2024-10-18 11:30:00,221.5481,222.1,220.85,221.884,4084047.0
2024-10-18 12:00:00,221.89,222.0,220.64,220.7,2292133.0
2024-10-18 12:30:00,220.7006,221.51,220.65,221.415,1879382.0
2024-10-18 13:00:00,221.4,221.59,220.91,221.118,1965326.0
2024-10-18 13:30:00,221.11,221.5499,220.85,220.945,1794285.0
2024-10-18 14:00:00,220.9498,221.44,220.93,221.24,1094051.0
2024-10-18 14:30:00,221.235,221.61,220.84,221.3512,1455449.0
2024-10-18 15:00:00,221.37,222.18,221.25,221.85,2851929.0
2024-10-18 15:30:00,221.84,221.95,221.1607,221.49,1911945.0
2024-10-18 16:00:00,221.49,221.49,220.44,220.7,5079141.0
2024-10-21 10:00:00,218.9,219.6,215.726,218.9401,11945988.0
2024-10-21 10:30:00,218.96,220.48,218.85,219.4032,5824252.0
2024-10-21 11:00:00,219.41,220.04,217.88,219.12,4455297.0
2024-10-21 11:30:00,219.1001,219.2599,217.53,217.78,3332319.0
2024-10-21 12:00:00,217.76,218.98,217.716664,218.9607,2960513.0
2024-10-21 12:30:00,218.96,219.0,218.31,218.56,1508001.0
